1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,result
0.007320644,0.00556369,0.004392387,0.004099561,0.214641288,0.130600293,0.505417277,0.082284041,0.034260615,0.011420205,3.35E-16
0.001639092,5.12E-04,0.00281719,0.004814834,0.514828664,0.098447984,0.197920402,0.137991087,0.031347641,0.009680889,4.78E-18
0.042367007,0.016504938,8.66E-04,0.010136891,0.177222318,0.068835557,0.102928435,0.073990643,0.175489517,0.331658291,3.32E-14
0.003249074,0.002144389,0.037689259,0.003833907,0.185847034,0.019169537,0.544284879,0.021313926,0.163623367,0.018844629,1.28E-16
0.002807674,0.003977539,0.003977539,0.00655124,0.266963032,0.017313992,0.487365466,0.102480112,0.081422555,0.027140852,1.48E-16
0.013084112,0.004579439,0.034766355,0.007383178,0.044579439,0.08046729,0.407663551,0.253364486,0.095700935,0.058411215,3.19E-14
0.001430104,0.002400531,7.15E-04,0.002451606,0.165381276,0.026712294,0.610194596,0.047448797,0.137545329,0.005720415,6.06E-19
0.005762411,0.002955083,8.87E-04,0.004432624,0.748522459,0.01108156,0.126625296,0.031323877,0.066489362,0.001920804,2.81E-19
0.007267823,0.007904694,0.008541565,0.014760424,0.291911737,0.016371333,0.340800959,0.031393998,0.256471734,0.024575731,2.33E-15
0.0060296,0.088214873,0.022985566,0.055435776,0.00120592,0.02280285,0.108021195,0.048382971,0.547926183,0.098995067,5.28E-15
8.64E-04,0.001296332,0.011282888,0.001008258,0.437824083,0.042442865,0.242846169,0.005905512,0.256097561,4.32E-04,3.76E-20
0.042283223,0.002895132,7.51E-04,0.002144542,5.00E-04,0.006254915,0.001679891,0.008220745,0.932518407,0.002752162,2.19E-23
0.017843214,0.005460218,0.001560062,0.045388066,0.260335413,0.166341654,0.278714899,0.096577613,0.074980499,0.052798362,3.18E-14
0.010881464,5.15E-04,0.004269387,0.02194903,0.635470946,0.025539694,0.150753164,0.060461094,0.07701318,0.013147524,7.86E-17
0.034946237,0.007331378,0.005865103,0.619012708,0.010752688,0.007331378,0.016129032,0.023949169,0.033479961,0.241202346,2.29E-16
0.013870297,0.004186722,0.029648828,0.019338669,0.218820313,0.115633277,0.369115092,0.042294438,0.071715417,0.115376947,1.09E-13
0.002307168,0.001258455,0.003303445,0.001101148,0.568507157,0.011430968,0.213884956,0.108279587,0.088825966,0.001101148,1.55E-19
0.00113356,0.021004201,0.038941122,0.023471361,0.204174168,0.141761686,0.456091218,0.022471161,0.069813963,0.021137561,9.53E-15
0.01598579,0.039076377,0.024866785,0.055062167,0.239786856,0.040852575,0.312611012,0.190053286,0.044404973,0.037300178,8.24E-13
0.017443749,0.001159824,0.005427975,0.054418928,0.034748318,0.067316168,0.352076084,0.148271863,0.137972628,0.181164463,1.82E-14
0.095240058,0.02592211,0.003461776,0.298207294,0.002678755,0.002225428,0.091901916,0.056542345,0.121574284,0.302246033,2.90E-15
0.215803158,0.008941594,0.010653814,0.015790475,0.206734733,0.076225506,0.113387025,0.180227028,0.027078445,0.145158222,4.11E-13
0.001651241,0.005301351,0.002172685,0.006083518,0.420544909,0.025376961,0.267066441,0.067483596,0.18685091,0.017468387,7.26E-17
0.176730486,0.018972537,0.043749459,0.066100667,0.02139825,0.092307026,0.03344018,0.041497011,0.14710214,0.358702244,1.40E-12
0.002822201,0.00341016,0.003645343,0.001999059,0.603363123,0.059971778,0.180856068,0.019873001,0.099247413,0.024811853,2.25E-17
0.006741573,0.002568218,0.010834671,0.021508828,0.284831461,0.048394864,0.548314607,0.039245586,0.029614767,0.007945425,2.82E-16
0.022513441,0.006048387,0.010416667,0.021505376,0.609879032,0.054435484,0.100806452,0.052083333,0.056451613,0.065860215,1.98E-14
0.002421432,0.001184956,0.001081917,9.27E-04,0.753323029,0.005615662,0.096548171,0.008706852,0.128284389,0.001906234,2.50E-21
0.003079885,0.00827719,0.005582291,0.001924928,0.152454283,0.03946102,0.169971126,0.005967276,0.608854668,0.004427334,4.51E-18
0.00762565,0.006585789,0.004852686,0.019064125,0.70745234,0.047140381,0.124436742,0.012131716,0.059272097,0.011438475,1.59E-16
0.006544503,0.005759162,0.151308901,0.003664921,0.286125654,0.347643979,0.092146597,0.069371728,0.034293194,0.003141361,1.43E-15
0.010071339,0.003357113,0.010910617,0.015107008,0.67939572,0.036928242,0.145614771,0.062945867,0.022240873,0.013428452,3.83E-16
0.001832188,0.007412034,0.012075786,0.003039767,0.570851551,0.006995628,0.233270872,0.07403706,0.062627524,0.027857589,6.00E-17
0.02907855,0.006231118,0.038519637,0.005475831,0.182024169,0.199018127,0.271714502,0.074018127,0.159743202,0.034176737,1.52E-13
0.002272835,0.00127847,0.020929021,0.001231119,0.333964676,0.028078981,0.431554524,0.058572849,0.092333917,0.029783607,4.88E-17
0.002067118,0.0057584,0.014870594,0.00888017,0.226412706,0.078086439,0.470965429,0.050138159,0.05589656,0.086924424,3.19E-15
0.003183979,0.002491809,6.92E-04,0.003276268,0.387522496,0.088689954,0.296248443,0.04517558,0.131327581,0.041391722,4.50E-17
0.004192658,6.54E-04,0.022476736,0.001902035,0.533817364,0.013518765,0.375805297,0.005194805,0.031577871,0.010860006,5.67E-19
0.003193586,0.002717945,0.006523069,0.00597948,0.060134538,0.048923014,0.542773663,0.087381939,0.207651016,0.03472175,3.41E-16
0.071248741,0.001846257,3.36E-04,0.068773078,0.54204431,0.013553206,0.155463243,0.025134273,0.049009735,0.072591474,3.10E-16
0.005644516,0.002241793,0.01244996,0.035148118,0.220256205,0.124459568,0.372618094,0.06601281,0.06561249,0.095556445,2.34E-14
0.014545156,6.98E-04,0.007149314,0.034555017,0.4225491,0.070958994,0.22697017,0.007806722,0.182554031,0.032213,7.84E-16
9.67E-04,0.001119821,0.00162883,0.012979741,0.521734704,0.050595541,0.242899318,0.072737453,0.081288812,0.014048661,1.22E-17
0.016410012,0.001189131,0.029490457,0.014685772,0.177418396,0.020215233,0.438254355,0.043224924,0.108092039,0.15101968,9.37E-15
0.007893967,0.002144041,0.078647305,0.005798655,0.087905662,0.021196764,0.513400253,0.029821655,0.220592535,0.032599162,1.58E-15
0.004886128,0.00389234,0.005383023,0.024596273,0.230062112,0.004554865,0.590973085,0.034699793,0.061118012,0.039834369,1.32E-16
0.005965616,0.002223548,0.006996041,0.007809534,0.128369217,0.072021259,0.578176691,0.093172081,0.057649547,0.047616465,9.91E-16
0.008385832,0.00225291,0.002586674,0.003295924,0.06157954,0.02778589,0.489632442,0.023947599,0.367224331,0.013308857,1.58E-17
0.005554296,0.002210383,0.003513942,0.006914532,0.074926321,0.016209476,0.623554749,0.127408751,0.06007708,0.079630469,1.38E-16
0.004103603,0.001279045,0.006182051,0.006075464,0.106160733,0.00676828,0.665423151,0.033734811,0.11394159,0.056331273,2.04E-17
0.063953488,0.01744186,0.01744186,0.024709302,0.145348837,0.04505814,0.476744186,0.055232558,0.091569767,0.0625,4.74E-13
0.041209237,0.004704992,0.01341193,0.093180466,0.043318371,0.07884917,0.37504732,0.058460873,0.032394138,0.259423503,1.52E-13
0.003075346,0.001936329,0.009226038,0.005808987,0.281678911,0.005808987,0.494162538,0.060310952,0.081724472,0.056267441,7.16E-17
0.008050089,0.003242397,0.01101297,0.002236136,0.506205277,0.084302326,0.32927102,0.01990161,0.031361807,0.004416369,2.49E-17
0.080842006,9.93E-04,0.043945128,0.074550615,0.093803217,0.106906339,0.354210028,0.043708609,0.038363292,0.162677389,2.55E-13
0.013256768,0.003707957,0.001804758,0.022838392,0.170139459,0.166103363,0.433371616,0.127383101,0.023199344,0.038195242,2.80E-15
0.027253795,0.003350134,0.003772674,0.288564271,4.53E-04,0.007303896,0.049738931,0.003923581,0.338393746,0.27724625,6.02E-18
0.150090561,0.002173476,0.035057356,0.001006239,7.65E-04,0.804668947,0.003622459,2.41E-04,6.44E-04,0.001730731,6.90E-24
0.163109756,0.044207317,0.051829268,0.086890244,0.018292683,0.022865854,0.036585366,0.027439024,0.512195122,0.036585366,2.56E-13
0.351440329,0.017283951,0.022222222,0.068312757,0.009876543,0.088888889,0.16872428,0.050205761,0.153909465,0.069135802,7.30E-13
0.012782694,0.012782694,0.010816126,0.019665683,0.009832842,0.014749263,0.210422812,0.036381514,0.660766962,0.01179941,3.01E-16
0.060416667,0.036458333,0.11875,0.017708333,0.016666667,0.084375,0.190625,0.079166667,0.046875,0.348958333,1.61E-12
0.098976109,0.829351536,0.024744027,0.005972696,0.01109215,0.007679181,0.005119454,0.004266212,0.005972696,0.006825939,9.20E-19
0.322386059,0.017426273,0.142091153,0.044906166,0.022117962,0.107908847,0.02077748,0.075737265,0.235254692,0.011394102,3.61E-13
0.030195382,0.057060391,0.245337478,0.011767318,0.00777087,0.159413854,0.05883659,0.159635879,0.22491119,0.045071048,5.87E-13
0.052434457,0.06741573,0.026217228,0.028089888,0.016853933,0.194756554,0.134831461,0.200374532,0.260299625,0.018726592,1.13E-12
0.081545064,0.168669528,0.004291845,0.429184549,0.019742489,0.022746781,0.017167382,0.00944206,0.005579399,0.241630901,2.49E-15
0.067460317,0.011904762,0.028769841,0.009920635,0.061507937,0.220238095,0.264880952,0.089285714,0.072420635,0.173611111,9.23E-13
0.022857143,0.011428571,0.314285714,0.013061224,0.017142857,0.149387755,0.071836735,0.198367347,0.18122449,0.020408163,1.45E-13
0.105555556,0.188888889,0.175146199,0.156432749,0.012280702,0.023391813,0.034502924,0.022222222,0.134210526,0.147368421,2.38E-12
0.414234557,8.06E-04,0.001432408,0.052730528,0.001163832,8.06E-04,0.047090421,0.002238138,0.468039391,0.011459266,1.34E-20
0.013856476,0.015169195,0.016773629,0.005980163,0.019253209,0.173133022,0.356767795,0.217473746,0.175175029,0.006417736,6.13E-15
0.3,0.038,0.03,0.09,0.04,0.092,0.084,0.054,0.248,0.024,3.06E-12
0.02289604,0.014232673,0.032178218,0.008972772,0.007425743,0.029084158,0.162747525,0.01144802,0.689356436,0.021658416,5.65E-16
0.006767644,0.007949296,0.494682565,0.003007842,0.001718767,0.036308948,0.147169406,0.019604684,0.22886454,0.053926308,1.78E-16
0.956712062,0.002626459,0.018093385,0.005836576,0.001750973,0.00311284,8.75E-04,0.00155642,6.81E-04,0.008754864,1.17E-23
0.012374323,0.010827533,0.016241299,0.010054138,0.013147718,0.055684455,0.416860015,0.045630317,0.392884764,0.026295437,3.15E-15
0.24566474,0.006262042,0.123314066,0.169075145,0.024566474,0.007225434,0.029865125,0.00867052,0.174855491,0.210500963,5.43E-14
0.052393462,0.003891808,0.016978011,0.001459428,0.187390543,0.196244406,0.253064799,0.105419342,0.081144191,0.102014011,4.10E-14
0.015839493,0.004751848,0.005279831,0.562697994,0.007391763,0.009899683,0.045406547,0.013331573,0.038146779,0.297254488,1.12E-16
0.003364244,0.006599094,0.08885055,0.004054345,0.001854647,0.036057796,0.363252103,0.084882467,0.387793832,0.023290921,1.49E-16
0.510599078,0.00921659,0.01843318,0.048847926,0.005529954,0.114285714,0.028571429,0.040552995,0.214746544,0.00921659,6.14E-15
0.10949581,0.00268531,0.026158618,0.007037363,0.003981666,0.172646882,0.373489513,0.022778832,0.155886847,0.125839159,6.21E-15
0.126732465,0.00850483,0.226795464,0.003254935,0.005879882,0.109617808,0.294414112,0.03401932,0.12851743,0.062263755,4.11E-14
0.034079844,0.022395326,0.083739046,0.012658228,0.014605648,0.025316456,0.017526777,0.011684518,0.769230769,0.008763389,4.13E-16
0.104151839,0.002293397,0.117121392,0.051720047,0.006089363,0.037643337,0.157216291,0.026729933,0.472123369,0.024911032,1.64E-14
0.08580049,0.0075429,0.00528003,0.250424288,0.006600038,0.021685838,0.124646427,0.004714313,0.307184612,0.186121064,4.11E-15
0.00747597,0.011391954,0.041295835,0.011035956,0.006763973,0.094339623,0.730153079,0.035243859,0.041295835,0.021003916,5.53E-16
0.055033557,0.048322148,0.06442953,0.084563758,0.018791946,0.051006711,0.246979866,0.04966443,0.229530201,0.151677852,5.93E-12
0.034202899,0.014492754,0.065507246,0.011594203,0.03942029,0.037101449,0.324057971,0.064927536,0.282898551,0.125797101,4.12E-13
0.087628866,0.028865979,0.111340206,0.032989691,0.019587629,0.115463918,0.090721649,0.186597938,0.190721649,0.136082474,9.23E-12
0.001041016,0.001145118,0.113054341,0.004372267,0.001561524,0.003331251,0.264626275,0.002706642,0.59806371,0.010097856,1.33E-20
0.373664587,0.0038001,0.164228866,0.033734853,0.0037284,0.068581057,0.012045601,0.019717502,0.244998924,0.075500108,8.84E-15
0.084815042,0.011036174,0.015123646,0.032291028,0.007561823,0.025955447,0.054772123,0.005313713,0.745963622,0.017167382,3.34E-16
0.003550056,0.185718633,0.001927173,0.703519627,0.004462927,0.009433005,0.017040268,0.042499239,0.021706055,0.010143017,6.00E-18
0.060964851,0.001578679,0.035288109,0.006082556,0.160885917,0.093606352,0.352138181,0.022844407,0.008125551,0.258485397,5.26E-15
0.01875,0.022916667,0.03125,0.03125,0.027083333,0.0875,0.15,0.097916667,0.495833333,0.0375,2.72E-13
0.0030763,0.001497673,0.00360251,0.02687715,0.002388181,0.021453147,0.45735681,0.002469136,0.39263307,0.088646023,8.98E-19
0.193197922,0.018705716,0.034577232,0.05847898,0.011903637,0.006991025,0.290127539,0.12725555,0.162683042,0.096079358,3.51E-13
0.113804496,0.006428212,0.013179631,0.357250593,0.010665805,0.004524887,0.020254256,0.008762479,0.155246714,0.309882928,1.42E-15
0.012202563,0.012812691,0.009151922,0.018913972,0.025015253,0.208053691,0.623550946,0.053081147,0.014643075,0.022574741,1.54E-15
0.11563786,0.009053498,0.018518519,0.008641975,0.011522634,0.01399177,0.493004115,0.072016461,0.166666667,0.090946502,1.45E-14
0.041456583,0.02464986,0.017366947,0.086834734,0.014565826,0.067226891,0.059943978,0.072268908,0.328291317,0.287394958,6.17E-13
0.028989322,0.015979847,0.021807791,0.039968416,0.008422319,0.007632727,0.516468642,0.129793954,0.112986915,0.117950068,2.32E-14
0.454935622,0.010729614,0.013412017,0.011802575,0.024678112,0.19527897,0.085300429,0.019849785,0.143240343,0.040772532,3.68E-14
0.071626298,0.007266436,0.009342561,0.020069204,0.006920415,0.684775087,0.094117647,0.033910035,0.019031142,0.052941176,1.49E-15
0.141011841,0.007534984,0.430570506,0.007534984,0.023681378,0.03444564,0.089881593,0.01022605,0.219590958,0.035522067,2.02E-14
0.471930274,0.005383235,0.054857729,0.022558318,0.004870546,0.049474494,0.108690079,0.007433991,0.258395283,0.01640605,2.59E-15
0.188644264,0.003476246,0.006720742,0.030243337,0.001042874,0.008458864,0.030243337,0.002433372,0.712282735,0.016454229,1.01E-18
0.220191732,0.008338326,0.008837627,0.323796685,0.010784901,0.042290793,0.160325544,0.0663571,0.078689834,0.080387458,1.61E-13
0.041692595,0.012445551,0.036092097,0.023024269,0.012445551,0.060360921,0.243310516,0.121344119,0.410080896,0.039203485,1.54E-13
0.032118681,0.003456719,0.019588074,0.026645542,0.003168659,0.018723895,0.148926977,0.048682126,0.676076624,0.022612703,3.81E-16
0.04486692,0.006844106,0.102661597,0.031939163,0.022053232,0.030418251,0.384790875,0.03269962,0.307224335,0.036501901,9.53E-14
0.091603053,0.014176663,0.011995638,0.0087241,0.030534351,0.054525627,0.280261723,0.035986914,0.428571429,0.043620502,4.27E-14
0.072043853,0.016444792,0.014878622,0.049334377,0.014878622,0.050117463,0.028191073,0.057948316,0.360219264,0.335943618,1.28E-13
0.00115046,0.00145058,0.133503401,0.0012505,0.00135054,0.008353341,0.361944778,0.051470588,0.433223289,0.006302521,1.60E-19
0.035480859,0.010270775,0.017273576,0.081699346,0.008870215,0.133520075,0.470588235,0.030345472,0.033146592,0.178804855,5.16E-14
0.026282854,0.053817272,0.021276596,0.042553191,0.032540676,0.122653317,0.352941176,0.097622028,0.182728411,0.067584481,2.17E-12
0.061900114,0.004555068,0.130470148,0.216203026,0.001789491,0.10435985,0.08776639,0.006100537,0.044249227,0.342606149,1.21E-14
0.074368231,0.018772563,0.05198556,0.024548736,0.010108303,0.041155235,0.228158845,0.144404332,0.277978339,0.128519856,8.72E-13
0.01037037,0.010740741,0.031851852,0.007407407,0.002592593,0.01037037,0.542962963,0.013333333,0.352962963,0.017407407,3.14E-17
0.004398021,0.03793293,0.0104453,0.045629467,0.008796042,0.042880704,0.068169324,0.013194063,0.717427158,0.051126993,9.89E-16
0.082172702,0.110027855,0.032729805,0.021587744,0.008356546,0.087047354,0.245821727,0.224233983,0.096796657,0.091225627,2.26E-12
0.038518207,0.023521364,0.295779836,0.022205851,0.004314881,0.091822774,0.21006104,0.018680278,0.063091981,0.232003789,1.35E-13
0.008634538,0.013654618,0.063453815,0.006157965,0.015528782,0.059370817,0.560508701,0.07583668,0.124096386,0.072757697,1.63E-14
0.439461883,0.028400598,0.049327354,0.055306428,0.041853513,0.068759342,0.109118087,0.07922272,0.08819133,0.040358744,3.01E-12
0.072451317,0.007101947,0.012829324,0.180297824,0.003550974,0.050973654,0.127949599,0.026059565,0.121649485,0.397136312,3.47E-14
0.070093458,0.023364486,0.098130841,0.080996885,0.020249221,0.046728972,0.132398754,0.031152648,0.210280374,0.286604361,3.06E-12
0.005603026,0.004342345,0.087967502,0.004622496,0.001680908,0.051687911,0.309006864,0.077741981,0.452584396,0.004762572,4.45E-17
0.048646907,0.005798969,0.0625,0.054606959,0.012725515,0.041076031,0.131121134,0.056217784,0.259664948,0.327641753,3.16E-13
0.02278564,0.007322004,0.076935687,0.009835528,0.015408994,0.010983006,0.462706956,0.099284192,0.270531665,0.024206328,6.43E-15
0.071028037,0.011214953,0.013084112,0.037383178,0.035514019,0.141121495,0.31588785,0.057943925,0.020560748,0.296261682,2.18E-13
0.405210272,0.002084109,0.007964272,0.182433941,0.002381838,0.023892817,0.017045032,0.002754001,0.23185709,0.124376628,9.45E-17
0.0023465,0.00351975,0.053969496,0.100508408,0.003910833,0.003715291,0.143723113,0.007039499,0.584865076,0.096402034,3.71E-17
0.04177911,0.004697651,0.047476262,0.006796602,0.004097951,0.19830085,0.485357321,0.013493253,0.047376312,0.150624688,2.41E-15
0.063226863,0.004586405,0.028992629,0.024406224,0.005405405,0.077641278,0.089434889,0.00966421,0.628828829,0.067813268,3.17E-15
0.034825871,0.010779436,0.012437811,0.014925373,0.194859038,0.134328358,0.28026534,0.123548922,0.151741294,0.042288557,4.05E-13
0.009382934,0.005188211,0.018434706,0.00562976,0.001655812,0.012253008,0.631085109,0.005077823,0.267137653,0.044154984,3.87E-18
0.10229202,0.068336163,0.018675722,0.151528014,0.096349745,0.136247878,0.016977929,0.088285229,0.008488964,0.312818336,1.03E-12
0.010384216,0.067151263,0.015922465,0.020306911,0.001615322,0.037498558,0.031729549,0.003576786,0.807430483,0.004384447,5.49E-18
0.109602328,0.010669253,0.069835112,0.063045587,0.019398642,0.010669253,0.082444229,0.065955383,0.538312318,0.030067895,9.38E-14
0.218186604,0.085274378,0.271614686,0.008290565,0.071325174,0.219765759,0.005658639,0.018160284,0.049348598,0.052375313,1.74E-13
0.081661891,0.031518625,0.014326648,0.160458453,0.233524355,0.028653295,0.14756447,0.143266476,0.113180516,0.045845272,4.34E-12
0.010512484,0.005009855,0.047963206,0.006570302,0.001888962,0.002587057,0.371673784,0.016343627,0.462056505,0.075394218,1.72E-17
0.080543426,0.013585638,0.015526443,0.019893256,0.006307618,0.029112082,0.037360505,0.022319262,0.736535662,0.038816109,1.48E-15
0.079624635,0.007642167,0.14171724,0.026073275,0.013036637,0.066250843,0.274893234,0.069678579,0.115587773,0.205495617,8.84E-13
0.018162393,0.009615385,0.034188034,0.013888889,0.009615385,0.018162393,0.141025641,0.165598291,0.573717949,0.016025641,3.11E-15
